age,balance,housing,contact,day,duration,campaign,previous,poutcome,response,balance_housing
35,404,1,cellular,6,7.3,1,0,unknown,no,404
54,0,1,cellular,6,1.58,1,0,unknown,no,0
35,0,1,cellular,6,1.88,1,1,other,no,0
60,6271,1,cellular,6,3.5,2,5,failure,no,6271
51,2396,1,cellular,6,4.02,2,0,unknown,no,2396
40,83,1,cellular,6,5.45,1,6,failure,no,83
34,649,1,cellular,6,3.73,1,1,other,no,649
40,-234,1,cellular,6,4.58,1,0,unknown,no,-234
49,489,1,cellular,6,1.08,1,1,failure,no,489
53,-488,1,cellular,6,3.45,1,1,failure,no,-488
44,3,0,cellular,6,4.13,1,0,unknown,no,0
34,22,1,cellular,6,3.28,1,0,unknown,no,22
27,710,1,cellular,6,10.88,1,2,success,yes,710
40,1438,1,cellular,6,3.45,1,2,failure,no,1438
50,0,1,cellular,6,5.45,1,1,other,no,0
36,0,1,cellular,6,3.58,3,3,failure,no,0
23,589,1,cellular,6,1.03,1,0,unknown,no,589
45,1558,1,cellular,6,2.98,1,0,unknown,no,1558
32,59,1,cellular,6,5.75,1,0,unknown,no,59
37,1784,1,cellular,6,6.2,1,0,unknown,no,1784
34,18,1,cellular,6,4.75,1,17,other,no,18
39,1101,1,cellular,6,2.13,3,0,unknown,no,1101
39,4917,1,cellular,6,0.43,1,0,unknown,no,4917
46,501,1,cellular,6,3.45,1,0,unknown,no,501
30,-1083,1,cellular,6,6.68,1,2,failure,no,-1083
39,3,0,cellular,6,8.13,1,0,unknown,yes,0
42,122,1,cellular,6,1.23,2,0,unknown,no,122
58,0,1,cellular,6,4.88,1,2,failure,no,0
24,1857,1,cellular,6,7.88,4,0,unknown,no,1857
29,111,1,cellular,6,0.23,11,0,unknown,no,111
31,1783,1,cellular,6,3.65,1,0,unknown,no,1783
53,81,1,cellular,6,2.97,5,3,failure,no,81
33,4835,0,cellular,6,6.03,2,0,unknown,no,0
35,0,1,cellular,6,5.72,3,1,failure,no,0
29,2,1,cellular,6,6.72,4,0,unknown,no,2
32,0,1,cellular,6,12.78,1,0,unknown,yes,0
57,0,1,cellular,6,1.03,2,2,failure,no,0
38,1019,1,cellular,6,4.15,1,0,unknown,no,1019
27,2559,1,cellular,6,3.78,1,0,unknown,no,2559
56,563,1,cellular,6,1.67,2,1,failure,no,563
42,275,1,cellular,6,2.32,6,0,unknown,no,275
44,650,1,cellular,6,2.37,2,0,unknown,no,650
26,-481,1,cellular,6,9.92,5,0,unknown,no,-481
37,0,1,cellular,6,2.67,2,0,unknown,no,0
32,1143,1,cellular,6,2.2,1,1,failure,no,1143
31,864,1,cellular,6,1.67,1,0,unknown,no,864
36,50,1,cellular,6,3.7,1,0,unknown,no,50
36,532,1,cellular,6,0.83,1,0,unknown,no,532
35,84,1,cellular,6,15.9,1,0,unknown,yes,84
36,788,1,cellular,6,6.72,1,1,failure,no,788
41,13,1,cellular,6,1.77,1,0,unknown,no,13
37,141,1,cellular,6,14.13,1,3,failure,yes,141
46,16,1,cellular,6,5.07,1,0,unknown,no,16
35,105,1,cellular,6,0.6,1,3,failure,no,105
43,388,1,cellular,6,10.73,1,2,failure,no,388
34,41,1,cellular,6,0.57,9,0,unknown,no,41
51,437,1,cellular,6,1.82,1,0,unknown,no,437
32,182,1,cellular,6,2.42,1,0,unknown,no,182
46,25204,1,cellular,6,1.2,1,0,unknown,no,25204
30,616,1,cellular,6,0.32,1,0,unknown,no,616
40,-606,1,cellular,6,1.5,1,1,failure,no,-606
21,3033,1,cellular,6,5.78,1,0,unknown,no,3033
34,0,1,cellular,6,2.55,1,0,unknown,no,0
34,-349,1,cellular,6,3.47,1,1,failure,no,-349
31,53,1,cellular,6,8.83,1,0,unknown,yes,53
30,-150,1,cellular,6,2.9,1,1,failure,no,-150
40,69,1,cellular,6,8.38,2,2,failure,no,69
33,281,1,cellular,6,4.28,1,1,failure,no,281
27,345,1,cellular,6,7.75,1,4,failure,no,345
40,102,0,cellular,6,2.8,1,0,unknown,no,0
24,27,1,cellular,6,6.73,1,2,failure,no,27
32,53,1,cellular,6,2.55,1,2,failure,no,53
44,3,1,cellular,6,2.45,1,0,unknown,no,3
35,-101,1,cellular,6,2.13,1,0,unknown,no,-101
32,1137,1,cellular,6,4.57,1,0,unknown,no,1137
39,1428,1,cellular,6,4.63,1,0,unknown,no,1428
28,875,1,cellular,6,0.92,1,0,unknown,no,875
52,238,1,cellular,6,1.68,1,5,other,no,238
28,123,1,cellular,6,1.92,1,3,failure,no,123
32,181,1,cellular,6,1.5,1,0,unknown,no,181
24,299,1,cellular,6,3.48,1,1,failure,no,299
45,56,1,cellular,6,3.25,1,0,unknown,no,56
35,302,1,cellular,6,2.28,1,1,failure,no,302
53,380,1,cellular,6,0.7,1,1,failure,no,380
35,0,1,cellular,6,8.25,1,0,unknown,no,0
49,0,1,cellular,6,5.08,1,2,failure,no,0
35,-441,1,cellular,6,2.52,1,0,unknown,no,-441
26,0,1,cellular,6,5.67,1,0,unknown,no,0
28,471,1,cellular,6,3.48,1,0,unknown,no,471
34,8,1,cellular,6,9.48,2,0,unknown,no,8
44,1850,1,cellular,6,4.57,1,0,unknown,no,1850
26,96,0,cellular,6,10.1,1,1,failure,no,0
30,415,1,cellular,6,16.4,1,4,failure,yes,415
25,15,1,telephone,6,0.73,1,0,unknown,no,15
37,315,1,cellular,6,3.9,1,0,unknown,no,315
29,2,1,cellular,6,5.65,1,1,failure,no,2
40,311,1,cellular,6,3.42,1,2,failure,no,311
30,392,1,cellular,6,2.07,1,3,failure,no,392
37,0,1,cellular,6,3.77,1,3,other,no,0
25,-97,1,cellular,6,2.38,1,0,unknown,no,-97
39,854,1,cellular,6,3.02,1,0,unknown,no,854
44,860,1,cellular,6,1.6,2,5,failure,no,860
32,6402,1,cellular,6,2.63,1,1,success,no,6402
52,786,1,cellular,6,2.73,5,0,unknown,no,786
48,0,1,cellular,6,3.93,1,0,unknown,no,0
43,88,0,cellular,6,3.5,1,0,unknown,no,0
31,2882,1,cellular,6,2.63,2,0,unknown,no,2882
36,245,1,cellular,6,2.65,1,0,unknown,no,245
44,513,1,cellular,6,5.63,4,0,unknown,no,513
34,134,1,cellular,6,2.65,1,0,unknown,no,134
37,465,1,cellular,6,1.93,1,0,unknown,no,465
39,0,0,cellular,6,0.82,2,3,failure,no,0
40,1012,1,cellular,6,6.83,1,0,unknown,no,1012
33,-18,1,cellular,6,4.07,1,3,failure,no,-18
53,54,1,cellular,6,2.05,1,1,failure,no,54
34,17946,1,cellular,6,4.3,9,0,unknown,no,17946
46,281,1,cellular,6,4.45,1,0,unknown,no,281
34,4902,1,cellular,6,0.98,1,1,failure,no,4902
32,2218,1,cellular,6,0.62,2,0,unknown,no,2218
30,477,1,telephone,6,3.1,1,0,unknown,no,477
31,399,1,cellular,6,5.55,1,0,unknown,no,399
25,505,1,cellular,6,0.62,1,0,unknown,no,505
36,59,1,cellular,6,3.75,2,0,unknown,no,59
43,9,1,cellular,6,7.87,1,0,unknown,no,9
43,9262,1,cellular,6,0.75,1,0,unknown,no,9262
22,3,1,cellular,6,2.6,1,0,unknown,no,3
45,0,1,cellular,6,17.98,3,0,unknown,no,0
32,0,1,cellular,6,1.57,1,0,unknown,no,0
37,83,1,cellular,6,1.13,1,1,failure,no,83
28,60,1,cellular,6,2.68,1,1,failure,no,60
23,83,1,cellular,6,3.32,1,1,failure,no,83
38,171,1,cellular,6,1,1,3,failure,no,171
47,1481,1,cellular,6,1.07,2,3,failure,no,1481
32,509,1,cellular,6,7.88,1,2,other,no,509
29,0,1,cellular,6,5.25,1,15,other,no,0
30,78,1,cellular,6,3.3,1,0,unknown,no,78
35,-244,1,cellular,6,1.97,1,0,unknown,no,-244
55,1086,1,cellular,6,2.43,1,2,failure,no,1086
44,-298,1,cellular,6,4.93,1,0,unknown,no,-298
42,1455,1,cellular,6,6.07,4,0,unknown,no,1455
33,714,1,cellular,6,3.47,1,2,other,no,714
33,2468,1,cellular,6,1.4,1,4,failure,no,2468
34,-401,1,cellular,6,6.3,1,0,unknown,no,-401
37,90,1,telephone,6,0.65,1,2,failure,no,90
44,1864,1,telephone,6,0.17,1,0,unknown,no,1864
41,-15,1,cellular,6,0.55,1,0,unknown,no,-15
30,516,1,cellular,6,1.1,2,0,unknown,no,516
31,1016,1,cellular,6,0.33,1,1,failure,no,1016
51,106,1,telephone,6,3.62,1,5,failure,no,106
31,209,1,cellular,6,3.22,1,0,unknown,no,209
34,0,1,cellular,6,10.18,1,1,failure,yes,0
33,0,1,cellular,6,2.58,5,0,unknown,no,0
39,-473,1,cellular,6,5.3,1,0,unknown,no,-473
42,24,1,cellular,6,3.65,2,0,unknown,no,24
42,-380,1,cellular,6,6.88,1,1,other,no,-380
31,1979,1,cellular,6,20.08,1,0,unknown,yes,1979
29,751,1,cellular,6,3.52,1,5,success,no,751
32,-569,1,cellular,6,1.78,1,0,unknown,no,-569
33,0,1,cellular,6,2.07,1,0,unknown,no,0
44,0,1,cellular,6,0.28,1,0,unknown,no,0
42,-679,1,cellular,6,2.65,1,2,failure,no,-679
26,1494,1,cellular,6,7.95,2,0,unknown,no,1494
33,680,1,cellular,6,4.42,1,0,unknown,no,680
33,2,0,cellular,6,2.27,5,0,unknown,no,0
51,93,1,cellular,6,3.68,1,0,unknown,no,93
27,0,1,cellular,6,13.95,1,0,unknown,yes,0
31,13,0,cellular,6,5.3,1,1,failure,no,0
29,7,0,cellular,6,0.85,1,1,failure,no,0
38,613,1,cellular,6,4.75,2,14,other,no,613
46,91,1,cellular,6,0.48,1,2,failure,no,91
38,689,1,cellular,6,9.75,2,2,failure,no,689
51,10924,0,cellular,6,1.77,2,0,unknown,no,0
41,0,1,cellular,6,3.07,2,1,failure,no,0
33,-457,1,cellular,6,2.13,1,1,failure,no,-457
52,432,1,cellular,6,0.73,4,0,unknown,no,432
35,347,1,cellular,6,4.7,4,0,unknown,no,347
50,2405,1,cellular,6,1.9,1,8,failure,no,2405
30,5903,1,cellular,6,3.85,1,1,failure,no,5903
36,7506,1,cellular,6,13.98,2,1,success,yes,7506
38,1255,1,cellular,6,2,1,4,failure,no,1255
47,31,1,cellular,6,0.83,1,1,failure,no,31
30,411,1,cellular,6,7.62,1,1,other,no,411
32,-206,1,cellular,6,2.47,1,0,unknown,no,-206
46,0,1,cellular,6,0.62,1,0,unknown,no,0
31,17,1,cellular,6,1.2,1,0,unknown,no,17
34,827,1,cellular,6,4.23,1,4,failure,no,827
42,-95,1,cellular,6,3.4,1,0,unknown,no,-95
33,1268,1,cellular,6,7.52,1,1,other,no,1268
30,-110,1,cellular,6,7.13,1,0,unknown,no,-110
46,-27,1,cellular,6,4.82,1,0,unknown,no,-27
35,80,1,cellular,6,5.28,1,1,failure,no,80
27,0,1,cellular,6,2.55,1,0,unknown,no,0
45,115,1,cellular,6,1.8,1,0,unknown,no,115
32,290,1,cellular,6,2.5,1,0,unknown,no,290
37,102,1,cellular,6,7.42,1,2,failure,yes,102
33,5137,1,cellular,6,2.05,1,0,unknown,no,5137
38,592,0,cellular,6,4.58,1,0,unknown,no,0
27,0,1,cellular,6,2.93,1,0,unknown,no,0
31,223,0,cellular,6,4.95,1,0,unknown,no,0
34,69,1,telephone,6,1.53,3,4,other,no,69
27,-233,1,cellular,6,12.13,1,0,unknown,no,-233
50,636,1,cellular,6,2.12,2,23,other,no,636
27,2,1,cellular,6,9.23,2,1,failure,yes,2
48,586,1,cellular,6,2.98,2,0,unknown,no,586
45,-192,1,cellular,6,2.3,3,0,unknown,no,-192
32,552,1,cellular,6,1.63,2,0,unknown,no,552
42,558,1,cellular,6,3.1,2,0,unknown,no,558
53,28,1,cellular,6,2.25,2,1,failure,no,28
29,2203,1,cellular,6,18.85,2,0,unknown,no,2203
45,728,1,cellular,6,2.6,2,1,failure,no,728
32,752,1,cellular,6,8.65,2,5,failure,yes,752
25,-121,1,cellular,6,5.72,2,0,unknown,no,-121
29,183,1,cellular,6,1.07,1,2,failure,no,183
22,310,1,cellular,6,15.05,2,1,other,no,310
29,471,1,cellular,6,1.77,1,0,unknown,no,471
41,2242,1,cellular,6,7.65,4,0,unknown,no,2242
35,-33,0,cellular,6,1.82,1,0,unknown,no,0
35,1416,1,cellular,6,1.67,1,12,other,no,1416
33,802,1,cellular,6,0.78,1,0,unknown,no,802
34,748,1,cellular,6,2.68,1,0,unknown,no,748
30,3,1,cellular,6,0.75,2,2,failure,no,3
47,-216,1,cellular,6,3.28,1,3,failure,no,-216
49,99,1,cellular,6,11.45,2,1,failure,yes,99
37,21,0,cellular,6,3.85,2,0,unknown,no,0
39,0,0,cellular,6,6.48,2,0,unknown,no,0
55,663,1,cellular,6,3.83,1,0,unknown,no,663
30,501,1,cellular,6,5.38,2,0,unknown,no,501
36,22,1,cellular,6,2.08,2,0,unknown,no,22
36,111,1,cellular,6,2.9,3,0,unknown,no,111
34,991,1,cellular,6,1.48,1,1,failure,no,991
38,1016,1,cellular,6,1.23,2,4,failure,no,1016
28,177,1,cellular,6,2.5,1,0,unknown,no,177
37,1517,0,cellular,6,1,1,0,unknown,no,0
29,266,1,cellular,6,9,1,0,unknown,yes,266
34,2640,1,cellular,6,3.02,1,0,unknown,no,2640
32,18,1,cellular,6,5.08,1,0,unknown,no,18
32,-92,1,cellular,6,2.32,1,1,other,no,-92
37,4969,1,cellular,6,2.82,1,0,unknown,no,4969
29,-803,1,cellular,6,13.78,1,9,failure,no,-803
44,-225,1,cellular,6,5.32,2,0,unknown,no,-225
42,1491,1,cellular,6,3.38,2,2,failure,no,1491
32,-248,1,cellular,6,1.82,1,20,other,no,-248
35,1494,1,cellular,6,5.18,1,2,success,no,1494
44,1872,1,cellular,6,2.92,1,3,failure,no,1872
34,339,1,cellular,6,1.83,2,2,failure,no,339
26,37,1,cellular,6,3.45,1,2,failure,no,37
38,4293,1,cellular,6,1.53,2,2,failure,no,4293
32,678,1,cellular,6,2.45,1,0,unknown,no,678
28,1010,1,cellular,6,15.18,1,2,failure,no,1010
49,571,1,cellular,6,5.35,1,0,unknown,no,571
35,83,1,cellular,6,1.5,1,0,unknown,no,83
36,222,1,cellular,6,5.28,1,2,failure,no,222
29,305,1,cellular,6,2.3,2,0,unknown,no,305
26,191,1,cellular,6,9.17,1,0,unknown,yes,191
29,79,1,cellular,6,13.52,1,3,other,no,79
54,162,1,cellular,6,3.07,1,0,unknown,no,162
48,2597,1,cellular,6,3.03,2,1,failure,no,2597
32,3345,1,cellular,6,1.97,1,3,failure,no,3345
38,0,1,cellular,6,1.32,2,7,failure,no,0
26,-295,1,cellular,6,2.3,1,0,unknown,no,-295
49,6882,1,cellular,6,8.03,2,0,unknown,no,6882
34,252,1,cellular,6,10.9,1,0,unknown,no,252
52,230,1,cellular,6,3.3,2,2,failure,no,230
30,609,1,cellular,6,2.42,1,0,unknown,no,609
50,458,1,cellular,6,1.93,2,1,failure,no,458
33,-542,1,cellular,6,1.93,2,0,unknown,no,-542
29,114,1,cellular,6,8.33,1,0,unknown,no,114
49,0,1,cellular,6,7.42,2,3,failure,yes,0
42,568,1,cellular,6,5.18,2,2,failure,no,568
34,842,1,cellular,6,2.35,2,0,unknown,no,842
39,530,1,cellular,6,1.13,1,0,unknown,no,530
36,-78,1,cellular,6,5.77,1,0,unknown,no,-78
32,-360,1,cellular,6,2.18,2,2,failure,no,-360
37,503,1,cellular,6,3.67,1,0,unknown,no,503
33,289,1,cellular,6,5.15,1,4,failure,no,289
47,2303,1,cellular,6,5.38,2,1,failure,no,2303
32,557,1,cellular,6,1.52,2,0,unknown,no,557
38,-1884,1,cellular,6,1.37,2,1,failure,no,-1884
35,4401,1,cellular,6,5.27,2,4,failure,no,4401
23,834,1,cellular,6,4.72,3,0,unknown,no,834
37,509,1,cellular,6,2.22,1,0,unknown,no,509
31,-190,1,cellular,6,2.12,2,0,unknown,no,-190
35,272,1,cellular,6,4.18,4,2,failure,no,272
29,27,1,cellular,6,12.57,1,0,unknown,yes,27
37,0,1,cellular,6,1.4,2,3,failure,no,0
34,-429,1,cellular,6,5.33,1,0,unknown,no,-429
37,-483,1,cellular,6,3.7,2,3,failure,no,-483
28,524,1,cellular,6,9.23,2,0,unknown,yes,524
32,130,1,cellular,6,5.03,2,0,unknown,no,130
31,0,1,cellular,6,3.98,3,0,unknown,no,0
60,5990,1,cellular,6,6.6,3,0,unknown,yes,5990
38,1,1,cellular,6,4.17,2,0,unknown,no,1
36,260,1,cellular,6,2.78,3,2,failure,no,260
54,614,1,cellular,6,5.37,2,2,failure,no,614
35,2576,1,cellular,6,2.27,3,4,failure,no,2576
35,623,1,cellular,6,1.62,2,0,unknown,no,623
37,828,1,cellular,6,3.43,2,1,failure,no,828
36,634,1,cellular,6,4.68,2,2,failure,no,634
27,3096,1,telephone,6,1.03,4,1,failure,no,3096
35,355,1,cellular,6,3.05,2,1,failure,no,355
33,5289,1,cellular,6,8.12,2,0,unknown,no,5289
33,372,1,cellular,6,2.58,1,0,unknown,no,372
30,313,1,cellular,6,5.18,3,1,failure,no,313
38,638,1,telephone,6,1.5,2,0,unknown,no,638
52,-334,1,cellular,6,6.7,2,0,unknown,no,-334
41,2470,1,cellular,6,0.37,2,0,unknown,no,2470
40,34,1,cellular,6,5.83,2,1,failure,no,34
58,1187,1,cellular,6,3.8,2,0,unknown,no,1187
33,519,1,telephone,6,2.92,1,0,unknown,no,519
26,985,1,cellular,6,4.45,2,0,unknown,no,985
37,1114,1,cellular,6,2.22,1,0,unknown,no,1114
54,432,1,cellular,6,2.67,1,0,unknown,no,432
34,27,1,cellular,6,3.2,1,0,unknown,no,27
32,-2,1,cellular,6,1.72,3,1,failure,no,-2
33,3935,1,cellular,6,12.75,1,2,failure,yes,3935
52,1988,1,cellular,6,1.47,1,1,failure,no,1988
29,486,1,cellular,6,7.03,1,1,failure,no,486
37,1345,1,cellular,6,1.23,6,4,failure,no,1345
44,-375,1,telephone,6,2.48,4,0,unknown,no,-375
25,51,1,cellular,6,1.17,3,4,other,no,51
30,346,1,cellular,6,1.45,3,5,other,no,346
55,6205,0,cellular,6,3.88,2,0,unknown,no,0
32,25,1,cellular,6,0.47,2,3,other,no,25
30,1282,1,cellular,6,5.77,3,2,other,no,1282
28,417,1,cellular,6,8.72,2,2,failure,no,417
34,0,1,cellular,6,2.87,4,0,unknown,no,0
26,285,1,cellular,6,4.42,2,2,failure,no,285
37,146,1,cellular,6,1.37,2,2,failure,no,146
35,343,1,cellular,6,2.52,2,0,unknown,no,343
30,0,1,cellular,6,3.98,2,0,unknown,no,0
32,-6,1,cellular,6,2.82,2,0,unknown,no,-6
41,13,1,cellular,6,5.97,2,1,failure,no,13
46,147,1,cellular,6,1.93,2,3,failure,no,147
40,429,1,cellular,6,3.7,2,4,failure,no,429
34,1259,1,cellular,6,6.32,2,1,failure,no,1259
35,991,1,cellular,6,24.82,3,0,unknown,yes,991
48,2,1,cellular,6,9.88,2,4,failure,no,2
31,59,1,cellular,6,22.45,2,1,failure,yes,59
38,327,1,cellular,6,1.15,2,0,unknown,no,327
40,326,1,cellular,6,4.03,2,2,failure,no,326
34,0,1,cellular,6,5.12,2,0,unknown,no,0
36,4,1,cellular,6,9.07,4,0,unknown,no,4
26,0,1,cellular,6,5.33,3,0,unknown,no,0
32,-166,1,cellular,6,2.15,3,0,unknown,no,-166
51,318,1,cellular,6,1.7,2,2,failure,no,318
41,-940,1,cellular,6,3.43,2,0,unknown,no,-940
31,-457,1,cellular,6,4.5,4,2,failure,no,-457
31,-414,1,cellular,6,22.82,3,0,unknown,no,-414
36,0,1,cellular,6,7.6,3,0,unknown,no,0
38,427,1,cellular,6,0.28,3,2,failure,no,427
25,0,1,cellular,6,4.88,3,0,unknown,no,0
26,47,1,cellular,6,4.55,4,0,unknown,no,47
44,49,1,cellular,6,2.58,2,0,unknown,no,49
41,741,1,cellular,6,10.1,3,6,other,no,741
31,1407,1,cellular,6,2.37,3,0,unknown,no,1407
46,-1400,1,telephone,6,5.15,3,4,failure,no,-1400
39,1147,1,cellular,6,3.87,2,5,failure,no,1147
29,100,1,cellular,6,2.53,4,2,failure,no,100
38,435,1,cellular,6,7.28,4,1,failure,no,435
20,602,1,cellular,6,6.22,4,0,unknown,no,602
37,48,0,cellular,6,2.33,2,0,unknown,no,0
43,0,1,telephone,6,2.78,3,0,unknown,no,0
53,-71,1,cellular,6,1.52,3,0,unknown,no,-71
34,705,1,cellular,6,7.63,3,0,unknown,no,705
43,289,1,cellular,6,4.73,3,0,unknown,no,289
36,777,1,cellular,6,3.08,3,0,unknown,no,777
34,1254,0,cellular,6,1.28,3,0,unknown,no,0
36,152,1,cellular,6,7.78,2,0,unknown,no,152
35,2468,1,cellular,6,3.12,8,0,unknown,no,2468
60,6,1,cellular,6,13.12,3,0,unknown,no,6
40,1598,1,cellular,6,17.9,4,3,failure,yes,1598
35,2953,1,telephone,6,1.62,2,0,unknown,no,2953
36,-400,1,cellular,6,6.03,2,1,failure,no,-400
30,-71,1,cellular,6,2.75,2,0,unknown,no,-71
34,440,1,cellular,6,7.42,2,2,failure,no,440
29,0,1,cellular,6,11.12,2,0,unknown,yes,0
39,147,1,cellular,6,2.52,2,0,unknown,no,147
35,802,1,cellular,6,11.43,2,0,unknown,yes,802
35,275,1,cellular,6,2.62,3,5,failure,no,275
46,747,1,telephone,6,0.37,6,0,unknown,no,747
57,2911,1,telephone,6,4.6,2,0,unknown,no,2911
31,-692,1,cellular,6,1.95,2,0,unknown,no,-692
31,148,1,cellular,6,3.87,2,4,failure,no,148
22,223,1,cellular,6,4.47,1,1,failure,no,223
45,-206,1,cellular,6,5.62,2,0,unknown,no,-206
25,115,0,cellular,6,13.27,2,0,unknown,no,0
38,104,1,cellular,6,10.1,3,0,unknown,yes,104
37,-57,1,cellular,7,0.92,5,0,unknown,no,-57
42,2111,1,cellular,7,1.43,2,0,unknown,no,2111
37,22,1,cellular,7,0.47,2,5,failure,no,22
30,122,1,cellular,7,3.65,2,0,unknown,no,122
39,1304,1,cellular,7,3.05,3,0,unknown,no,1304
48,-254,1,cellular,7,3.5,2,1,other,no,-254
48,3663,1,telephone,7,0.42,5,1,failure,no,3663
56,151,1,cellular,7,0.27,5,1,other,no,151
48,505,1,cellular,7,1.88,2,0,unknown,no,505
32,1402,1,cellular,7,5.72,3,5,other,no,1402
34,4,1,cellular,7,5.25,2,0,unknown,no,4
36,975,1,cellular,7,3.1,2,1,failure,no,975
34,0,1,cellular,7,2.92,4,0,unknown,no,0
26,502,1,telephone,7,1.37,1,0,unknown,no,502
50,29,1,cellular,7,1.38,4,20,other,no,29
26,1209,1,cellular,7,0.95,4,0,unknown,no,1209
58,0,1,cellular,7,4.5,3,0,unknown,no,0
26,1700,1,cellular,7,0.22,5,0,unknown,no,1700
29,92,1,cellular,7,4,1,0,unknown,no,92
26,199,1,cellular,7,6.88,1,0,unknown,no,199
54,-864,1,telephone,7,12.58,3,5,failure,no,-864
54,3185,1,cellular,7,3.12,1,0,unknown,no,3185
35,2777,1,cellular,7,10.55,1,0,unknown,no,2777
34,2173,1,cellular,7,6.17,1,0,unknown,no,2173
37,1780,1,cellular,7,3.42,1,0,unknown,no,1780
25,10,1,cellular,7,0.85,1,1,failure,no,10
31,253,1,cellular,7,2.62,1,4,failure,no,253
34,2679,1,cellular,7,3.25,1,0,unknown,no,2679
30,0,1,cellular,7,8.53,1,0,unknown,no,0
35,-701,1,cellular,7,8.85,3,0,unknown,no,-701
53,0,1,cellular,7,4.38,1,0,unknown,no,0
30,-559,1,cellular,7,1.63,1,2,failure,no,-559
26,7475,1,cellular,7,3.4,1,0,unknown,no,7475
52,448,1,cellular,7,1.37,1,0,unknown,no,448
33,490,1,cellular,7,0.52,1,2,failure,no,490
31,990,1,cellular,7,1.53,1,0,unknown,no,990
28,0,1,cellular,7,0.78,1,0,unknown,no,0
32,2465,1,cellular,7,15.38,1,0,unknown,yes,2465
32,169,1,cellular,7,0.37,11,0,unknown,no,169
50,2040,1,cellular,7,2.48,1,1,failure,no,2040
31,23,1,cellular,7,1.63,1,0,unknown,no,23
36,89,1,cellular,7,1.03,6,2,failure,no,89
29,504,1,cellular,7,3.38,1,0,unknown,no,504
31,1326,1,cellular,7,11.48,1,0,unknown,no,1326
41,293,1,cellular,7,1.7,1,0,unknown,no,293
24,14,1,cellular,7,4.02,1,0,unknown,no,14
28,87,1,cellular,7,0.45,1,1,failure,no,87
34,171,1,cellular,7,3.18,1,1,failure,no,171
24,-247,1,cellular,7,3.38,1,0,unknown,no,-247
33,250,1,cellular,7,4.62,1,0,unknown,no,250
32,41,1,cellular,7,7.48,1,1,other,no,41
38,887,1,cellular,7,12.03,1,0,unknown,no,887
56,1854,1,telephone,7,0.75,1,2,failure,no,1854
39,968,1,cellular,7,0.98,1,6,failure,no,968
38,369,1,telephone,7,3.73,1,0,unknown,no,369
31,874,1,cellular,7,1.63,1,2,failure,no,874
37,2441,1,cellular,7,4.13,1,0,unknown,no,2441
29,-194,1,cellular,7,2.12,1,0,unknown,no,-194
51,441,1,cellular,7,3.15,2,2,other,no,441
33,29,1,cellular,7,9.15,1,0,unknown,no,29
37,343,1,cellular,7,1.73,1,7,failure,no,343
27,245,1,cellular,7,2.02,1,2,failure,no,245
33,-370,1,cellular,7,4.35,1,1,failure,yes,-370
29,422,1,cellular,7,1.72,1,1,failure,no,422
25,140,1,cellular,7,5.8,1,0,unknown,no,140
35,883,1,cellular,7,5.55,1,1,failure,no,883
47,1629,1,cellular,7,0.42,1,0,unknown,no,1629
30,400,1,cellular,7,3.72,1,0,unknown,no,400
30,292,1,cellular,7,6.35,1,5,other,no,292
53,167,1,cellular,7,1.4,1,1,other,no,167
31,459,1,cellular,7,10.38,1,1,success,yes,459
30,3875,1,cellular,7,2.18,1,2,other,no,3875
34,-131,1,cellular,7,2.2,1,1,failure,no,-131
56,471,1,cellular,7,1.73,1,2,failure,no,471
35,0,1,cellular,7,0.32,1,2,failure,no,0
35,44,1,cellular,7,6.1,1,2,failure,no,44
43,544,1,cellular,7,3.12,1,0,unknown,no,544
34,1495,1,cellular,7,0.83,1,0,unknown,no,1495
40,322,1,cellular,7,3.35,1,0,unknown,no,322
34,2607,0,cellular,7,1.05,1,12,other,no,0
40,4,1,cellular,7,2.85,2,0,unknown,no,4
43,24,1,cellular,7,3.05,4,2,other,no,24
27,58,1,cellular,7,1.88,1,2,other,no,58
54,300,1,cellular,7,5.48,1,2,success,no,300
33,1646,1,telephone,7,5.28,2,0,unknown,no,1646
32,69,0,cellular,7,1.58,1,3,other,no,0
32,514,1,cellular,7,2.3,1,1,failure,no,514
33,381,1,cellular,7,32.62,1,0,unknown,no,381
26,-295,1,cellular,7,9.27,1,0,unknown,no,-295
36,260,1,cellular,7,0.82,1,0,unknown,no,260
34,49,0,cellular,7,6.55,1,1,failure,no,0
32,426,1,cellular,7,6.38,1,1,other,no,426
37,641,1,cellular,7,5.57,1,0,unknown,no,641
30,222,1,cellular,7,7.58,1,0,unknown,no,222
32,1291,1,cellular,7,3.72,1,1,failure,no,1291
50,806,1,cellular,7,2.35,8,2,other,no,806
26,114,1,cellular,7,7.62,1,0,unknown,yes,114
36,396,1,cellular,7,5.45,4,0,unknown,no,396
30,959,1,cellular,7,6.25,1,0,unknown,no,959
39,-219,1,cellular,7,1.68,1,0,unknown,no,-219
42,1461,1,cellular,7,12.62,2,3,failure,yes,1461
34,94,1,cellular,7,0.77,1,0,unknown,no,94
38,178,1,cellular,7,3.07,1,1,failure,no,178
27,-211,1,cellular,7,2.43,1,3,failure,no,-211
44,134,1,cellular,7,6.3,1,0,unknown,no,134
38,673,1,cellular,7,7.15,1,3,other,no,673
32,129,1,cellular,7,3.55,1,0,unknown,no,129
37,900,1,cellular,7,2.58,1,2,failure,no,900
